Date,USPHCI,Boston,New York,Philadelphia,Cleveland,Richmond,Atlanta,Chicago,St. Louis,Minneapolis,Kansas City,Dallas,San Francisco,USPHCI_change
2008-09-01,100.64,0.11605,0.0302867924528301,0.0168275862068965,0.1096277108433734,0.0647728571428571,-0.1023166666666666,0.0539914285714285,0.0764479166666666,0.1544414285714285,0.114135,0.0331876404494382,-0.0828044444444444,1
2008-10-01,100.34,0.0034309859154929,-0.029731914893617,0.0948423728813559,0.0488207792207792,0.0237961038961038,-0.0577183673469387,0.0250953125,0.0708825,0.0486945945945945,0.0654710144927536,-0.0707674418604651,-0.0635680851063829,1
2008-12-01,99.6,-0.0732486486486486,-0.0042185185185185,0.041353448275862,0.0269170731707317,-0.0354684210526315,-0.0938690909090909,0.0013243243243243,0.1473588235294118,0.0285709677419354,-0.0229915254237288,-0.0765658823529412,-0.0852847826086956,1
2009-01-01,99.15,0.0304208333333333,-0.0404584905660377,0.0648983333333333,0.0144641025641025,0.0500571428571428,-0.0836208333333333,-0.0110999999999999,0.0198666666666666,0.0520636363636363,-0.0034611940298507,-0.0805802083333332,-0.1299744186046511,1
2009-03-01,98.19,0.0430926470588235,-0.0013728813559321,0.0174828571428571,0.05564,-0.0246560606060605,-0.1851,-0.0597409836065573,0.0478409090909091,-0.0032911764705882,0.0094962962962963,-0.0348715789473684,-0.0675127659574468,1
2009-05-01,97.5,0.1385477611940298,0.0282490566037735,0.0809550724637681,0.0530329411764705,0.05077875,-0.074106976744186,0.029225,0.0525511111111111,0.0240863636363636,-0.0085543859649122,-0.09132,-0.1138318181818182,1
2009-06-01,97.31,0.0993797297297297,0.0565333333333333,0.0966786885245901,0.0042293333333333,0.0905541666666667,-0.0337108695652173,-0.043491304347826,0.0233132075471698,0.0424698412698412,0.0406285714285714,0.0453147368421052,-0.0203046511627906,1
2009-07-01,97.21,0.0650313953488372,0.0703096153846153,0.1499649122807017,-0.0123146341463414,0.0920295774647887,-0.0503279999999999,0.0132166666666666,0.0116853658536585,0.0338373134328358,0.0644081967213114,-0.0878572916666666,-0.0859377777777778,1
2009-09-01,97.04,0.0974556962025316,0.0394254901960784,0.1327624999999999,0.0312058823529411,0.1710928571428571,0.0215410714285714,0.0777142857142857,0.0980617021276595,0.1386855072463768,0.071955737704918,-0.0234180722891566,-0.1494295454545454,1
2009-10-01,96.99,0.0976824324324324,-0.01255,0.1222033898305084,0.0451333333333333,0.2113902777777777,0.0208481481481481,0.1772743243243243,0.0441391304347826,0.1318073529411764,-0.0004887096774193,-0.0698075,0.0361302325581395,1
