District,compound_score,mean_sentiment,median_sentiment,IQR_sentiment,sentiment_trigram,variance_sentiment,econ_index_change_dummy
2,0.9902,0.0755377358490565,0.0,0.5299,0.2492499999999999,0.1305303095194019,0
6,0.9992,0.1972416666666667,0.2732,0.463275,0.1852583333333333,0.1101799565972222,1
10,0.999,0.164060606060606,0.1458,0.43425,0.1663454545454545,0.1401648442056932,1
9,-0.9819,-0.1585461538461538,-0.0516,0.3818,0.0,0.1056616455621301,1
10,-0.6395,-0.0263813953488372,0.0,0.54575,0.0,0.1541138987236344,1
13,0.9944,0.056719540229885,0.0,0.41135,0.0648629629629629,0.1021528486986392,1
9,0.9969,0.1027818181818182,0.0,0.2732,0.1626555555555555,0.0924728360330578,1
6,0.9992,0.1923057142857143,0.1531,0.488625,0.3231333333333333,0.1484937162530612,1
13,0.9991,0.2177229166666666,0.2732,0.498075,0.1379166666666666,0.118561238016493,1
6,0.9967,0.1675428571428571,0.0258,0.4215,0.1741555555555555,0.1051396714285714,1
7,0.9991,0.2081555555555555,0.1531,0.49365,0.3735952380952381,0.1166740129453263,1
12,0.9762,0.0015288888888889,0.0,0.4286,0.1975666666666666,0.2019680687209877,0
3,0.999,0.2020050847457626,0.0387,0.4404,0.180647619047619,0.0808385757368572,1
1,0.9966,0.1262714285714286,0.0,0.4404,0.0952,0.1345003253061224,1
2,0.9986,0.2582901960784314,0.25,0.51865,0.3131666666666666,0.110652244413687,1
11,0.9738,0.03285625,0.0,0.6572,-0.2202,0.1950350959609375,1
12,0.9729,0.0952199999999999,0.0,0.5098,-0.0917166666666667,0.1241725198222222,1
3,0.9992,0.237442,0.2732,0.396875,0.1192111111111111,0.098391633236,1
6,0.9922,0.067775,0.0,0.2732,0.2400166666666666,0.0899632486607142,1
13,0.9968,0.1379767123287671,0.0,0.3893999999999999,0.2917733333333333,0.1049622132933008,1
6,0.996,0.1005428571428571,0.0,0.5211,0.0,0.168238448877551,1
12,0.9967,0.19433,0.2732,0.47175,0.0,0.1353297786,1
3,0.9992,0.225414,0.1655,0.4939,0.0,0.130130560804,1
11,0.9272,0.0281732142857142,0.0,0.5691999999999999,0.0,0.1151680155325255,1
9,0.9987,0.1837701492537312,0.2732,0.4973,0.2526,0.1305792641835598,1
7,0.9994,0.2519076923076923,0.1298,0.6155250000000001,0.4587999999999999,0.1478763022485207,1
1,0.992,0.0348671875,0.0,0.644875,-0.1723799999999999,0.2051048197045898,1
8,0.9856,0.1027564102564102,0.0,0.34,0.3172999999999999,0.1345467691255752,1
13,0.999,0.1457836734693877,0.1531,0.422475,0.1163533333333333,0.1286906417742607,1
13,0.9997,0.2061669291338582,0.2732,0.4853,0.2933433333333333,0.1309309447330895,1
13,0.9996,0.1645740458015266,0.2263,0.3315,0.1457527777777777,0.0804452503187459,1
2,0.9592,0.0377480769230769,0.0,0.6144750000000001,-0.1313666666666666,0.1090734432655325,0
4,0.9958,0.1727621621621621,0.0,0.3818,0.3644333333333334,0.0971839191088385,0
13,0.9805,0.1404370370370371,0.0,0.4599499999999999,0.1443333333333333,0.1329929901097393,1
11,0.8946,0.0048311688311688,0.0,0.3543,0.0484222222222222,0.1015359982492831,0
1,0.9987,0.1607476923076922,0.0,0.4215,-0.0747888888888888,0.1371350418792899,1
5,0.9787,0.0254315789473684,0.0,0.2023,0.2580833333333333,0.1443226600554016,1
5,0.9996,0.2502652173913043,0.296,0.5106,0.1064777777777777,0.1164987900945179,1
8,0.9971,0.1751297297297297,0.0387,0.3818,0.1133333333333333,0.1073553793864134,1
13,-0.9427,-0.0016119047619047,0.0,0.672075,-0.0532499999999999,0.1550282720011337,0
7,0.9986,0.1432375,0.0258,0.3182,0.1620733333333333,0.0806860106770833,1
2,0.9983,0.1671254237288135,0.0772,0.4203,0.20225,0.0964034151163458,1
11,0.9991,0.1549862068965517,0.0258,0.6219,0.4733666666666666,0.1544448657867618,1
1,0.9974,0.0922741935483871,0.0,0.6712750000000001,-0.2468,0.1470900261082206,1
8,0.9894,0.0848226415094339,0.0,0.2732,-0.065160606060606,0.0989581760911356,1
13,0.9671,0.0501855421686746,0.0,0.60445,0.1299222222222222,0.1493988079837422,0
8,0.2574,-0.0046297297297297,0.0,0.4031,-0.149175,0.105447446953981,0
6,0.9988,0.2021541666666666,0.2732,0.4588,0.1661666666666666,0.1482454570659722,1
13,0.9993,0.161205376344086,0.25,0.4215,0.1797235294117647,0.1090202867452884,1
3,0.998,0.2681916666666666,0.34,0.47175,0.0,0.0770865111805555,1
2,0.9275,0.0304850746268656,0.0,0.6364,0.10615,0.1193210135085765,1
8,0.9967,0.150028947368421,0.0,0.4291,0.0,0.099339066267313,0
3,0.9978,0.1961634146341463,0.2732,0.5106,0.3725333333333334,0.1292594398810232,1
7,0.996,0.1145984126984126,0.0,0.3182,0.0469583333333333,0.0964855801562106,1
11,0.9972,0.1761351851851852,0.2732,0.430775,-0.0544166666666666,0.1131675126508916,1
9,0.9829,0.1050105263157894,0.0,0.4542,0.2639333333333333,0.1554852146260387,1
13,0.9991,0.1337057142857143,0.0,0.720175,0.0691416666666667,0.1786792842530612,1
3,0.999,0.2357899999999999,0.34,0.472225,-0.3529666666666666,0.1237157761,1
7,0.8148,0.0013243243243243,0.0,0.534675,0.2471444444444444,0.1263585358948137,0
11,0.9535,0.04714,0.0,0.2263,0.0,0.0761966073999999,0
12,0.8332,0.0202065217391304,0.0,0.349175,-0.0143888888888888,0.1228435088705103,1
5,0.9992,0.2189646153846153,0.2732,0.4767,0.2030444444444444,0.1070453327479289,1
13,-0.338,0.0403249999999999,0.0,0.546125,0.0,0.166057439375,1
8,0.9065,0.0111166666666666,0.0,0.342425,0.0867944444444444,0.1059847818055555,1
1,0.9997,0.2427852941176471,0.3291,0.5751499999999999,0.0,0.1529760780190311,1
7,0.9398,0.0153897058823529,0.0,0.4432,-0.0284333333333333,0.0961179853352076,0
5,0.9991,0.1569722222222221,0.2023,0.558825,-0.0001333333333333,0.1263552097839506,1
5,0.9825,-0.0024987179487179,0.0,0.48315,-0.2022666666666666,0.1142721039727153,1
9,0.9986,0.1769211267605633,0.0,0.39185,0.3304333333333333,0.0644651701170403,1
2,0.9924,0.0731587301587301,0.0,0.3182,0.0568733333333333,0.0878764059158478,1
6,0.9979,0.1340155172413793,0.0,0.4215,0.0,0.12904526406956,1
7,0.9989,0.2860568181818182,0.2732,0.57785,0.0,0.1233893729080578,1
13,0.9997,0.213185294117647,0.0772,0.435675,0.3232857142857143,0.0861641085092271,1
3,0.9982,0.1530654545454546,0.0,0.3818,0.1585111111111111,0.1000013386247933,1
6,0.9941,0.2772979591836734,0.3182,0.5106,0.2144444444444444,0.100005036118284,1
11,0.999,0.1656716417910447,0.1901,0.5274,0.2370666666666666,0.1554770423301403,1
12,-0.9625,-0.0457047619047619,0.0,0.61195,0.0547933333333333,0.1769155256916099,1
6,0.9995,0.3036666666666666,0.3818,0.5563,0.1404999999999999,0.1048657348148148,1
9,0.3748,0.0381366666666666,0.0,0.543675,0.0,0.1364431163222222,0
9,0.9995,0.2268774193548386,0.2516,0.46995,0.0,0.1293308572320499,1
5,0.996,0.1274333333333333,0.0937,0.4264,0.0,0.1515397922222222,1
13,0.9986,0.155932911392405,0.1531,0.3818,0.006337037037037,0.0897601298029162,1
1,0.9982,0.1524765624999999,0.2023,0.4262249999999999,0.0909272727272727,0.1125802727319335,1
1,0.9954,0.1014744186046511,0.0,0.4891,0.0,0.1423152958572201,1
1,0.9976,0.1418816666666666,0.0258,0.3873,0.3767333333333333,0.0963684771638889,1
2,0.9959,0.092068085106383,0.0,0.5807,-0.0122,0.1312743757899502,1
11,0.9989,0.1693866666666666,0.0,0.585225,0.0,0.1436304448222222,1
13,0.9991,0.1108588235294117,0.0,0.349675,0.0636944444444444,0.0967695785005766,1
1,0.9982,0.1287825396825397,0.0,0.4404,-0.0487933333333333,0.136348543345931,1
5,0.9731,0.0366426229508196,0.0,0.4427,0.1987111111111111,0.1008661312980381,1
10,0.9987,0.1616838709677419,0.0,0.5106,-0.0265166666666666,0.1632173623204993,1
12,0.9939,0.1213655172413793,0.1531,0.4748,0.0783857142857143,0.1114191301902496,1
9,0.9809,0.0594564516129032,0.0,0.2732,0.1686583333333333,0.0953741231035379,0
11,0.9994,0.1831988764044944,0.2732,0.4588,0.4796555555555555,0.129731162358288,1
4,0.9977,0.1533133333333333,0.128,0.4404,0.0678,0.1423011931555555,0
3,0.9994,0.265253846153846,0.3818,0.5267,0.1865111111111111,0.114625874485207,1
6,0.9982,0.2378651162790697,0.2732,0.4767,0.3291,0.1193207473877771,1
13,0.9932,0.0773954545454545,0.0772,0.582725,0.0,0.145232259221763,1
7,0.9987,0.1826295081967213,0.2263,0.5106,-0.0447083333333333,0.1409961407686105,0
9,0.836,0.0253052631578947,0.0,0.6594,0.1204,0.132095387867036,1
8,0.8894,0.0452526315789473,0.0,0.3979,-0.1468,0.1166878119667589,1
1,0.9974,0.1935358490566037,0.0516,0.4404,0.3893666666666666,0.1026136773940904,1
4,0.9988,0.1949363636363636,0.1027,0.4767,-0.0086,0.0999024346776859,1
2,0.9973,0.2292675000000001,0.34,0.504375,0.3745333333333334,0.12929336819375,1
8,0.9908,0.15826,0.0,0.28445,0.0455333333333333,0.0586150694,1
4,0.9516,0.0555043478260869,0.0,0.3759,0.0792888888888888,0.0885573534593572,1
11,0.9961,0.1357,0.1531,0.5198499999999999,0.2633333333333333,0.1554652606349206,1
3,0.999,0.2344666666666666,0.25,0.506425,0.3120555555555556,0.0808615596296296,1
2,0.9897,0.0974864864864864,0.0,0.4790999999999999,0.0,0.0962771746822498,1
1,0.9813,0.0673689655172414,0.0557,0.5682,0.0,0.1460648331747919,0
1,0.9994,0.212110606060606,0.2732,0.5002,0.4176666666666666,0.1148597106450872,1
11,0.9993,0.1733415730337078,0.2023,0.5524,0.3599,0.134782499732357,1
1,0.9993,0.1913263157894735,0.25,0.4262249999999999,0.1376366666666666,0.1130508366759002,1
13,0.9994,0.2031858974358974,0.1779,0.534375,0.2342444444444444,0.1348774609549638,1
12,0.9789,0.1523733333333333,0.25,0.3612,0.134825,0.1212612846222222,1
12,0.9617,0.0426743589743589,0.0,0.4788,0.0,0.1402857860092044,1
6,0.9978,0.154722,0.0772,0.467625,0.1337916666666667,0.091877353316,1
7,0.9994,0.2810939999999999,0.3182,0.665025,0.1683499999999999,0.160467685364,1
1,-0.9906,-0.0732486486486486,0.0,0.4654749999999999,-0.1554,0.1183408965522278,0
11,-0.903,-0.0269387096774193,0.0,0.608125,0.0106666666666666,0.144075030114464,1
3,0.9978,0.1466923076923076,0.0,0.4262249999999999,0.099025,0.1105780237869822,1
5,0.9882,0.1251363636363636,0.0772,0.4404,0.0773733333333333,0.1409449345867768,1
12,0.9713,0.051054,0.0,0.424925,0.2176666666666666,0.144018934884,1
9,0.7233,0.0471177777777777,0.0,0.3182,0.0,0.1301699659061728,1
2,0.9633,0.0412875,0.0,0.31945,0.0225266666666666,0.1466476531770833,1
1,0.9969,0.1470657894736842,0.0,0.4115749999999999,-0.2400333333333333,0.1286773890927977,1
2,0.9974,0.1568190476190476,0.2023,0.396875,0.0075999999999999,0.1099482401133787,1
6,0.9988,0.2167878787878787,0.1531,0.4494749999999999,0.2753333333333333,0.0933551250045913,1
4,0.9981,0.1737444444444444,0.1779,0.4404,0.0,0.1225982620246913,1
3,0.9982,0.1390914893617021,0.0516,0.3715,0.0,0.1012896880126754,0
7,0.9937,0.0662191176470588,0.0,0.37865,0.2939666666666666,0.136642485075692,1
1,0.9267,0.0280255813953488,0.0,0.2123,-0.0725333333333333,0.0859053977176852,0
8,0.5873,0.047508108108108,0.0,0.6081,0.0523666666666666,0.1293191120964207,1
8,0.999,0.1984436619718309,0.2023,0.4767,0.1926055555555555,0.1013887100654632,1
2,0.9984,0.2447222222222222,0.3182,0.47175,0.2255333333333333,0.0971295256172839,1
7,0.9891,0.0828964912280701,0.0,0.6890000000000001,0.0,0.1465317978824253,1
13,-0.9952,-0.0452223404255319,0.0,0.4236499999999999,0.0054666666666666,0.1302055353519692,0
6,-0.9933,-0.0968928571428571,-0.128,0.699425,0.0166037037037037,0.1714731474489796,0
2,0.4297,0.0131780487804878,0.0,0.592,-0.2400333333333333,0.1252738582986317,1
7,0.9989,0.2097037735849056,0.3182,0.5423,-0.23775,0.179224918476326,1
9,0.9982,0.1394144927536231,0.0,0.3182,0.0692888888888888,0.0645084131232934,1
4,0.9817,0.0605023809523809,0.0,0.3642499999999999,-0.1647,0.1048003740419501,1
13,0.9981,0.1066318181818181,0.0,0.296,0.0514666666666666,0.070433034214876,1
2,0.9937,0.0551734374999999,0.0,0.606325,-0.2907333333333333,0.1460389457006836,1
12,0.999,0.2655044444444444,0.296,0.4215,0.3822619047619047,0.064113875091358,1
10,0.9991,0.2452650793650792,0.3182,0.4019,0.2160238095238095,0.1208184613202318,1
8,0.9946,0.1593843137254902,0.1027,0.4016499999999999,0.2118666666666666,0.1242987287735486,0
3,0.999,0.1463729411764705,0.0,0.4215,0.1601277777777777,0.1380476247972318,1
8,0.9931,0.1534212765957447,0.0,0.3182,0.1495809523809523,0.0795536203983703,1
11,-0.9059,-0.0179033898305084,0.0,0.4639,0.1404999999999999,0.1083431508359666,1
12,0.9994,0.3054304347826087,0.3612,0.555525,0.1590722222222222,0.1132112908128544,1
4,0.9982,0.2132317073170731,0.296,0.4767,0.5767666666666666,0.1144129660678167,1
10,0.9937,0.0840706896551724,0.0,0.5459499999999999,0.0529761904761904,0.150368535520214,0
10,0.9983,0.1366859375,0.0516,0.433775,0.1155533333333333,0.107718898083496,1
7,0.9966,0.0690775510204081,0.0,0.5115999999999999,0.5249666666666667,0.1623459976593086,1
8,0.9929,0.1245886363636363,0.0,0.3612,0.1267916666666666,0.0964845055526859,1
2,0.9944,0.2676305555555556,0.4019,0.514625,0.0,0.1106635143441357,1
12,0.974,0.0416315789473684,0.0,0.4755,0.0387,0.1293618730378578,1
10,0.9967,0.161856,0.0,0.551925,0.1090466666666666,0.129163544464,1
9,0.9973,0.1205090909090909,0.0,0.3182,0.1009999999999999,0.0929060108264462,1
5,0.9985,0.1417918918918918,0.0772,0.4215,-0.1589466666666666,0.148634099393718,1
7,-0.9981,-0.0926073170731707,0.0,0.407325,-0.1536111111111111,0.134791697507436,0
12,0.9968,0.1280095890410958,0.0,0.4730999999999999,0.0446999999999999,0.1173458994970913,1
13,0.9992,0.1677412499999999,0.1406,0.3818,0.1694222222222222,0.0863503161734375,1
2,-0.9806,-0.0625181818181818,0.0,0.39775,-0.2829,0.1133181523966942,0
10,0.9978,0.1239365079365079,0.0679,0.39185,-0.0810571428571428,0.1155908746989165,1
2,0.9843,0.0965170731707317,0.0,0.5173,0.0602666666666666,0.1169058062938727,0
6,0.9979,0.2425385714285714,0.2732,0.5106,0.4117444444444444,0.1149175189408163,1
2,0.9927,0.1286964912280701,0.1027,0.3818,0.0956222222222222,0.1033935101631271,1
5,0.9984,0.2320310344827586,0.2247,0.506425,0.1683,0.0891465369678953,1
13,0.9992,0.0993245614035088,0.0,0.629675,0.0692060606060606,0.1387788916774392,1
8,0.9975,0.1473588235294118,0.0,0.3919,0.1274722222222222,0.0984549894809688,0
12,-0.9707,-0.0490542372881355,0.0,0.6009,-0.12635,0.1346338289227233,1
2,0.974,0.0617485714285714,0.0258,0.6851,-0.4756999999999999,0.1723671002122449,0
10,0.9986,0.2108469387755101,0.1779,0.5106,0.4299,0.131133853511037,1
6,0.9989,0.2498805970149252,0.2732,0.534,0.4345611111111111,0.1141363735041211,1
13,0.9981,0.1188816666666667,0.0,0.4704,0.0,0.1182908018305555,1
10,0.999,0.208547619047619,0.2023,0.45425,0.0751583333333333,0.0993120878911564,1
4,0.9829,0.081845,0.0,0.546675,0.2041333333333333,0.140040583975,1
12,0.7715,-0.0341017857142857,0.0,0.516025,-0.1421833333333333,0.1044660348182398,0
3,0.9752,0.0948423728813559,0.0,0.3218,0.1361222222222222,0.085679088882505,0
5,-0.9765,-0.0427395833333333,0.0,0.33675,0.0,0.112503386141493,1
10,0.999,0.1863206349206349,0.1779,0.4939,0.118275,0.1296877692567397,1
13,0.995,0.0018657342657342,0.0,0.5464,-0.08674,0.1151624811335517,0
8,0.9961,0.168335294117647,0.0258,0.3715,0.1609266666666666,0.1238316411072664,1
7,0.7437,0.0132166666666666,0.0,0.6085,0.0639833333333333,0.1426530907828282,1
9,0.9957,0.1136071428571428,0.0,0.396875,0.0,0.1148913720918367,1
9,0.9971,0.1120734375,0.0,0.296,0.18402,0.0899985107006836,1
3,0.9707,0.0020359375,0.0,0.3616749999999999,0.2466166666666666,0.1253588716772461,1
12,0.9946,0.1119820512820512,0.0,0.5331,0.4544666666666666,0.1377763650624589,1
13,0.9994,0.1260478260869565,0.0,0.3715,0.1977592592592592,0.1153837562344045,1
1,0.9944,0.1502418604651163,0.0,0.4496,0.1916,0.098507227550027,1
9,0.9981,0.2080492063492063,0.0772,0.3818,0.2583083333333333,0.0794541802771479,1
12,0.9896,0.0644859374999999,0.0,0.42955,-0.0788425925925925,0.105682776208496,1
12,0.9977,0.2178603174603174,0.1779,0.49365,0.2924916666666666,0.1049773068379944,1
11,0.9977,0.181205172413793,0.197,0.46665,-0.0214666666666666,0.1243238191111771,1
6,0.9091,-0.0126354166666666,0.0,0.5499,-0.1111888888888888,0.161117203953993,1
9,0.9908,0.0612758064516129,0.0,0.3692,0.0789666666666666,0.0944627531243496,1
10,0.9765,0.1018074074074074,0.0,0.296,0.2269333333333333,0.0580669669821673,1
7,0.9991,0.2530893617021277,0.2732,0.5022500000000001,0.0,0.1248904281846989,1
2,0.9825,0.0665105263157894,0.0,0.428025,0.0,0.1512964625207756,1
5,0.9996,0.2099855670103092,0.2023,0.4576,0.1570944444444444,0.0946933263896269,1
3,0.9985,0.1677525423728813,0.0258,0.3818,0.3071111111111111,0.1217494726630278,1
12,0.9986,0.2356295454545454,0.3182,0.45795,0.2777972222222222,0.0892613602634297,1
2,0.9728,0.0494551020408163,0.0,0.3675,-0.0235222222222222,0.079804306963765,1
6,0.9989,0.1471694444444445,0.1531,0.399375,-0.0128333333333333,0.1051246926774691,1
8,0.9973,0.1625162790697674,0.0,0.48575,0.23375,0.1260596222931314,1
13,0.9999,0.2314155405405404,0.2732,0.4939,0.316845238095238,0.1170357833395726,1
7,0.9957,0.0790473684210526,0.0,0.5962,0.0,0.1260564312650046,1
13,0.9997,0.1959412213740456,0.2023,0.4939,0.21934,0.111450324713012,1
7,0.9982,0.1628979166666667,0.2006,0.7268,0.5034,0.203232735203993,1
2,0.9981,0.1521169811320754,0.1531,0.4404,0.0369,0.1547177395229619,1
3,0.9994,0.1981231884057971,0.09,0.4019,0.1910933333333333,0.1136994519260659,1
10,0.9955,0.1019030303030303,0.0,0.5456,0.20007,0.1240689393847566,1
2,0.9786,0.0303290322580645,0.0,0.266625,0.0729125,0.1049990023829344,1
12,0.9967,0.1571555555555555,0.2023,0.41535,0.3913888888888888,0.1002912413580246,1
9,0.937,0.0545125,0.0,0.3639,0.0,0.12279788959375,1
1,-0.3387,0.0124380952380952,0.0,0.34345,0.0,0.1538738242630385,0
10,0.9978,0.1245703125,0.0,0.34,0.0390212121212121,0.0601569073999023,1
9,0.9915,0.2064548387096773,0.2732,0.3818,0.1874222222222222,0.065038780541103,1
3,0.971,0.0174828571428571,0.0,0.311675,-0.0594333333333333,0.1063574225632652,0
11,0.9879,0.0807847826086956,0.0,0.30695,0.0011166666666666,0.0925933978119092,0
8,0.9748,0.0525511111111111,0.0,0.2732,-0.1154666666666666,0.0750908842765432,0
4,0.999,0.1278447619047619,0.0,0.3182,0.2378666666666666,0.0925544430439909,1
10,0.9972,0.1182127659574468,0.0,0.47275,0.0994333333333333,0.1116146002625622,1
11,0.9982,0.1423460317460317,0.0,0.5859,0.2851,0.1418089351826656,1
5,0.9993,0.1739041666666666,0.2023,0.5299,0.2025703703703703,0.1471765226215277,1
10,0.994,0.1095813953488372,0.0,0.34,0.0499666666666666,0.0885157866306111,0
6,0.9953,0.1111934782608695,0.0,0.396875,0.1831533333333333,0.1083502919139886,1
4,0.9972,0.188625,0.128,0.485175,0.1101333333333333,0.136438497986111,1
4,0.9809,0.0505520833333333,0.0,0.46085,0.2594166666666667,0.1176681474956597,1
13,0.9998,0.1790213793103447,0.2263,0.4404,0.4409851851851851,0.1268947095429251,1
7,0.999,0.2398510204081632,0.3506,0.4939,0.0,0.1295258024989587,1
8,0.9079,0.12068,0.0,0.3818,0.0678125,0.0943979131555555,1
10,0.9991,0.1770920634920634,0.2023,0.3715,0.09799,0.1064041077147896,1
9,0.9952,0.1152210526315789,0.0,0.3612,0.0,0.1003983714866112,1
11,0.9845,0.061995652173913,0.0,0.261475,0.1228999999999999,0.0719430969376181,1
1,0.9876,0.0541803921568627,0.0,0.4362499999999999,0.1363555555555555,0.1120960890272972,0
1,0.9968,0.0916278688524589,0.0,0.4231999999999999,0.1183272727272727,0.1199360597151303,1
6,0.996,0.1870268656716417,0.0,0.4019,0.283,0.1192753189797282,1
12,0.9957,0.08768,0.0,0.586375,0.4102916666666666,0.1811524443999999,1
2,0.9874,0.0957613636363636,0.0,0.30155,0.0,0.0728977255526859,1
7,0.9982,0.1379932432432432,0.1531,0.3182,0.2621166666666666,0.0920065638732651,1
8,0.9957,0.0714298507462686,0.0,0.2956999999999999,0.3074166666666666,0.1184193794074404,1
1,0.9987,0.1661015384615384,0.2023,0.4019,-0.0034166666666666,0.14080109892071,1
9,0.9834,0.1203645161290322,0.2732,0.318,0.1897333333333333,0.1307635558376691,0
5,0.9991,0.2926675675675676,0.296,0.5106,0.4974,0.1129722578670562,1
12,-0.9924,-0.0852847826086956,0.0,0.512525,-0.2598777777777777,0.1312878317249527,0
3,0.996,0.1064272727272727,0.0,0.4873999999999999,0.0,0.1326635574380165,0
4,0.9908,0.0753199999999999,0.0,0.3182,0.2454666666666666,0.1313906793777778,1
8,0.9896,0.0980617021276595,0.0,0.2732,0.0204066666666666,0.0545991959800814,0
8,0.9988,0.1905926470588235,0.2732,0.463275,0.481025,0.1384347589165224,1
7,0.9994,0.219810447761194,0.2846,0.5022500000000001,0.2785205128205128,0.1374992689953219,1
9,-0.8206,0.0083909090909091,0.0,0.6364,0.0,0.1383211784022038,0
13,0.9989,0.1137526315789473,0.0,0.39835,0.1147611111111111,0.1269140683878115,1
1,0.9983,0.1664199999999999,0.128,0.506425,0.0799133333333333,0.1657082944,1
11,0.9967,0.1299129629629629,0.0258,0.3659,0.0,0.1253551089060356,1
1,0.9287,0.0034309859154929,0.0,0.35555,0.1474222222222222,0.1018145877722674,0
11,0.7642,0.021238596491228,0.0,0.5445,0.0897666666666666,0.139022071492767,1
6,0.962,0.0922979166666666,0.0,0.3818,0.1417583333333333,0.0934092581206597,0
11,0.9968,0.1249115384615384,0.0772,0.36095,0.3034666666666666,0.1439895498668639,1
10,0.9979,0.1292983050847458,0.0258,0.5739000000000001,0.1735142857142857,0.1369717723700086,0
8,0.9972,0.2230625,0.2732,0.447875,0.0,0.07116073434375,1
8,0.9991,0.1645082191780821,0.0772,0.3818,0.092125,0.0898130413023081,0
8,-0.6169,-0.0323702702702702,0.0,0.6947,0.0,0.1512838296566837,0
11,0.9968,0.0955156249999999,0.128,0.4462,0.2342666666666666,0.1066125013183593,1
6,0.9648,0.0810216216216216,0.0,0.5549999999999999,-0.0407333333333333,0.1268878708838568,0
7,-0.8616,-0.0110999999999999,0.0,0.404,-0.0038733333333333,0.087799659047619,0
10,0.9914,0.0751157894736842,0.0772,0.3182,0.0191111111111111,0.1134686308033241,1
12,0.9985,0.189856862745098,0.1531,0.5364000000000001,0.3935238095238095,0.1359406855901576,1
9,0.9991,0.1986230769230768,0.2732,0.4588,0.0,0.1363505460828402,1
9,0.9762,0.0540393939393939,0.0,0.2203,0.0900888888888888,0.083844469963269,0
11,0.9995,0.1742285714285714,0.2023,0.43095,0.3504333333333334,0.1217046031397174,1
10,0.9945,0.0861086956521739,0.0,0.5295000000000001,-0.1076333333333333,0.1688497647069943,1
11,0.9941,0.0603444444444444,0.0,0.655,-0.0174333333333333,0.1619798501234567,1
11,0.997,0.231795744680851,0.2732,0.4939,0.35684,0.1358080221095518,1
13,-0.6705,-0.0183516129032258,0.0,0.4325,0.0,0.1123299128199791,0
6,0.9271,0.0221333333333333,0.0,0.5464,0.0098666666666666,0.1250040348538011,0
2,0.185,-0.0305885714285714,0.0,0.22615,-0.0743166666666666,0.0702335872979591,1
10,0.9991,0.1809887096774193,0.1531,0.495375,0.25459,0.121270008098335,1
2,0.9957,0.2061977272727272,0.2263,0.4939,-0.0266666666666666,0.1058928706766529,1
10,-0.7628,0.0017414634146341,0.0,0.4723,0.2440666666666666,0.1550506912076145,1
7,0.9786,0.0575920634920634,0.0,0.54865,0.0,0.1624488651751071,1
10,0.9989,0.2193491525423728,0.2023,0.4496,0.1652499999999999,0.1219340940247055,1
10,0.9991,0.223076923076923,0.3182,0.3818,0.2915861111111111,0.0870662094674556,1
6,0.9875,0.0643509803921568,0.0,0.6663999999999999,-0.0725666666666666,0.1460294319108035,1
3,0.9991,0.2287830508474576,0.2519,0.44015,0.1637358974358974,0.080383751916116,1
5,0.9889,0.0463526315789473,0.0,0.4012,0.1133619047619047,0.0965258211772853,1
13,0.9995,0.1551918699186991,0.1531,0.5257499999999999,0.1088727272727272,0.1470277472509749,1
11,0.9866,0.084595744680851,0.0,0.3678,-0.0122,0.1090995353010411,1
1,0.9984,0.1741722222222222,0.0,0.4215,0.0,0.1065947901543209,1
4,0.9957,0.1383466666666666,0.0,0.3818,0.2654666666666667,0.1172704158222222,0
9,0.9726,0.0632166666666666,0.0,0.34115,0.0,0.1058666568055555,1
7,0.9992,0.1936485294117647,0.1531,0.4068,0.4510111111111111,0.1050598951448961,1
4,0.9983,0.1241693548387097,0.0,0.3375499999999999,0.1991666666666666,0.1168040772866805,1
12,0.9974,0.196178947368421,0.1655,0.4152,0.3232666666666666,0.0990681244690674,1
3,0.9994,0.2017463768115941,0.2732,0.4588,0.2226733333333333,0.1386074877042638,1
3,0.9984,0.1212074626865671,0.0,0.34,-0.0067958333333333,0.094384936212965,1
8,0.9979,0.2367320754716981,0.2732,0.4215,0.1882111111111111,0.0738110829334282,1
2,0.8951,0.0251631578947368,0.0,0.655,0.0,0.1414445875900277,1
8,0.9951,0.1243666666666666,0.0,0.2732,0.2048333333333333,0.0879305117460317,0
2,0.9965,0.1387285714285714,0.0,0.542025,-0.0284333333333333,0.138809967755102,1
7,0.9991,0.228292,0.2023,0.568275,0.0,0.148539580336,1
12,0.9945,0.1602214285714286,0.1531,0.3818,0.1387433333333333,0.0905746869217687,1
11,0.9995,0.2152023809523809,0.2732,0.463275,0.0718666666666666,0.1064567807086167,1
1,0.999,0.1773311688311688,0.0772,0.4576,0.0036666666666666,0.1050995551324,1
10,0.8535,0.0001619999999999,0.0,0.30725,-0.0851333333333333,0.093766594756,1
8,0.9969,0.1713282051282051,0.2023,0.4404,0.1135333333333333,0.1323647517685733,1
9,0.997,0.1310261538461539,0.0,0.4576,0.3506666666666667,0.1139706253159763,1
8,0.9966,0.266006976744186,0.3182,0.42115,0.282152380952381,0.0627869332071389,1
10,0.9993,0.208810606060606,0.2732,0.3559,0.1527555555555555,0.0699359088269054,1
11,0.9991,0.158856626506024,0.2023,0.38685,0.0044555555555555,0.1203830557091014,1
3,0.9974,0.1133999999999999,0.0,0.35,0.2837666666666666,0.1006614632835821,0
4,0.9957,0.0742443037974683,0.0,0.2845999999999999,0.2347,0.0763846855055279,1
12,0.9991,0.2758976190476191,0.3818,0.5499499999999999,0.2367703703703704,0.1219984983276643,1
9,0.9982,0.1078985915492957,0.0,0.36235,0.2119888888888889,0.1153954646459035,1
